obs_id,y_hat
128,12.077400251992865
129,11.042193567064256
130,8.90566309430255
131,11.235842170767876
132,10.02173915809673
133,11.162500378160455
134,10.222057262655792
135,9.510098584548082
136,11.171011062137927
137,8.302734293894986
138,12.359539609246514
139,11.275345812829748
140,12.307942759260571
141,8.944355690145825
142,10.678866473785325
143,10.862511094401695
144,9.501452995448792
145,10.088939411133154
146,7.928152154716305
147,11.587020448208804
148,8.957687829190448
149,12.708502373082082
150,11.942224747985268
151,8.337769295325792
152,11.581722285632907
153,10.401631627722841
154,14.652468040695087
155,9.819717660960691
156,11.013639991355506
157,14.451443955247107
158,10.705869665347354
159,12.674625603690506
160,11.732320883822826
161,11.120279033218532
162,10.1070038436048
163,11.762740008584494
164,6.70426151548045
165,10.585446857398876
166,11.531362072204532
167,11.388709790497527
168,10.949519437499474
169,12.147857468213312
170,11.017726663014184
171,11.513078010784232
172,10.210440994359875
173,11.128614238919967
174,12.420724410227074
175,6.4575481732659625
176,9.952335095443104
177,10.796570874451747
178,10.809167038081823
179,9.43635086530441
180,10.898628619656122
181,10.474303973387466
182,11.918561250473537
183,12.03364870692713
184,10.181382411082744
185,8.192853408060737
186,10.741084814302432
187,12.226343633693078
188,7.341526698982517
189,10.600188636682466
190,12.453913720997702
191,12.096822374055838
192,11.462922078928088
193,11.20409755193234
194,9.09290801849555
195,11.957803432558725
196,10.353352807259865
197,11.15198996455679
198,10.786688374856935
199,9.317583375433081
200,13.152756334822739
201,19.133897349603206
202,15.490809518438189
203,15.947940321773306
204,17.243061184384626
205,18.142826264625324
206,14.902290541631436
207,17.51725950074795
208,20.680351890997592
209,17.31757890220221
210,20.947445039858195
211,17.572888336039593
212,17.57616054982069
213,20.681827421956882
214,18.282712370942136
215,14.932664729645852
216,14.95049623293549
217,16.619749976170695
218,19.57046851187217
219,18.858938687723043
220,20.939892860757528
221,16.29966409090828
222,22.209585132886463
223,15.816608622971872
224,15.640958644550938
225,24.051626018365035
226,19.10127144004258
227,16.597259303252315
228,17.84888422845646
229,17.118479756760934
230,19.019239225759335
231,14.159767988007552
232,18.877121828168132
233,17.881660664840073
234,17.925145597571845
235,15.795722719673199
236,17.57756802508554
237,18.727531373682197
238,18.87092256386831
239,18.931114126859644
240,23.673127430965433
241,15.636426943287667
242,19.808675704528152
243,18.737422418952967
244,19.40036512895094
245,15.988099054520346
246,15.38267867526951
247,16.537395391831243
248,21.08948751621309
249,16.15808444214226
250,16.4949871883426
251,15.349129480151113
252,17.633686366761015
253,16.453612521547072
254,16.250852094447595
255,17.099111059671145
256,21.725958469417453
257,18.63443485521956
258,17.005570019049497
259,22.055036127827915
260,16.84319980384819
261,19.63594421324177
262,17.0969715951152
263,16.867412635689394
264,18.931095190576205
265,16.93212998162535
266,17.400431894221544
267,24.40534185686511
268,23.849290334684845
269,14.9665587418297
270,17.773182436229416
271,15.519755861840734
272,17.686333278612985
273,18.981653976005575
274,15.212499763921628
275,21.029001822209135
276,17.737649711315854
277,15.768426187919223
278,16.954221054609434
279,21.668357961327192
280,20.422856984540104
281,18.742844772135037
282,20.73864982960989
283,14.510861843277088
284,19.461088699923582
285,16.23802196882256
286,18.67805957632485
287,18.25210743841616
288,22.589067970862168
289,18.1593154312873
290,18.898831910546015
291,16.641152879606004
292,19.045848475244796
293,18.93191591544954
294,16.403025284887406
295,19.521053793803617
296,17.174462798079595
297,14.948389481870407
298,16.54517408704315
299,17.293929758713475
300,21.142814905089566
301,16.33382544405414
302,19.25543239717338
303,14.882322267087755
304,20.44758945589247
305,18.758021786022077
306,18.667307702840777
307,15.59565115601421
308,17.10439488982966
309,17.314380143757027
310,18.13193712859666
311,21.18248494889534
312,18.369070954919234
313,16.395534929716046
314,18.715384249638795
315,18.63887761562486
316,15.861002381359949
317,19.41183628117692
318,20.639836235735334
319,14.882700680124413
320,15.626615943707854
321,15.474789673922945
322,20.147499394908802
323,19.012293050742137
324,13.796127754282839
325,17.06607272135991
326,19.09542739251158
327,20.73657502633233
328,18.814067510298013
329,20.223799049983864
330,16.87274369365677
331,18.8179530373247
332,20.56865112496099
333,18.898658255466266
334,21.492719881334693
335,18.00771302584479
336,17.54453851119652
337,16.13729766018753
338,17.907496242146895
339,20.001269024676613
340,20.594476790655683
341,15.659395096116027
342,19.223942745060754
343,19.84197974845219
344,16.48660164443403
345,17.915817684521198
346,16.994900718139302
347,17.621220197008032
348,20.268345509213308
349,20.81312768141559
350,19.891162385613406
351,21.22754038796006
352,16.623981560901022
353,18.092650089300864
354,14.786756453880967
355,19.775062949134647
356,17.003915067871905
357,19.25393816467734
358,17.888834107740813
359,17.326355447971622
360,16.337688467348933
361,17.428297130412403
362,21.661251851133617
363,20.21053910612881
364,16.962494271167582
365,18.615753135044944
366,19.45836950594867
367,19.37290661252306
368,21.509942266875292
369,20.98743923622615
370,16.032290236920602
371,16.4822323060532
372,14.327421030118485
373,17.886166646879094
374,18.63214334147295
375,17.995670090202996
376,14.651006411895143
377,19.421499134558697
378,17.318538960845505
379,17.816298709650955
380,18.927735536128665
381,21.303055454469142
382,20.331265757187747
383,16.819146778600526
384,17.694320994587077
385,16.483484956568816
386,17.191534044967074
387,21.012661453690185
388,19.25843319809323
389,17.49469866017507
390,18.185354849629316
391,18.20804172926715
392,17.75677379712158
393,20.4400816427025
394,16.581462575154443
395,17.704205073675002
396,14.547907881799908
397,16.505360408993763
398,20.325772015858345
399,21.01135204261796
400,16.525604502128118
401,9.634555160606896
402,6.727579199781194
403,7.946554088780466
404,6.8790061552989155
405,5.581882492449435
406,10.501167455745458
407,6.804958743245672
408,10.882130806099163
409,8.760165415084007
410,11.03385581616593
411,3.5623191099570133
412,8.469389623668418
413,6.656610750361512
414,8.73723300046814
415,7.3371649746882275
416,8.868098559684661
417,8.84375339248604
418,6.579113860326641
419,5.743320377809147
420,7.176946661768663
421,9.039429886066547
422,8.742472699507825
423,7.868690592758403
424,7.882960055659523
425,9.685679129749175
426,5.083020321008833
427,10.039163660662263
428,5.588337010657723
429,5.415914869050343
430,9.13528032638415
431,10.607206694843079
432,8.493708440071696
433,7.745508068703714
434,6.069237534128733
435,6.535363314544708
436,4.318101755829868
437,7.664158405716716
438,7.919445508375708
439,8.251246435151371
440,7.865081641773252
441,6.177374188105476
442,11.16188588455344
443,7.617577277266545
444,9.165333439015493
445,6.21243604118581
446,6.201960036515733
447,6.499984874063134
448,12.546254904392615
449,10.32731730309492
450,7.932603918465963
451,6.636638301041108
452,9.999977598877688
453,8.117130458580506
454,4.521756760318621
455,7.468872845359097
456,9.009065307046646
457,10.188098337117328
458,7.89075368274711
459,6.903030839078699
460,7.693331617887741
461,11.10976808832615
462,9.030302051461256
463,7.48882511873211
464,6.461212827059067
465,5.840540613032275
466,7.787836334043189
467,8.538299272606299
468,6.720705502522076
469,7.250532956277805
470,6.801367165164742
471,5.761467547527745
472,6.402831229354508
473,4.564809216013418
474,5.5952207752945196
475,7.05280232117757
476,8.702070826048548
477,10.148316597721484
478,10.392425668565364
479,8.629753547237959
480,8.432165836125378
481,6.226744210541835
482,8.505887535326714
483,7.954846903943462
484,9.59268506669774
485,11.417529704437504
486,8.574160052865217
487,7.104599204753447
488,4.555375938800691
489,9.155437012539867
490,7.866798934894982
491,5.947009049526216
492,12.435578770969085
493,6.771510980476723
494,7.7994748133688
495,8.103136949709366
496,9.174539930924619
497,7.73264926109529
498,6.638897909707133
499,11.992371477246143
500,4.325299644754907
501,25.77468451892602
502,24.1735904453454
503,24.035896765357684
504,25.084447084166317
505,25.56983298423953
506,26.02423473096613
507,21.865060012292442
508,25.710154316655085
509,25.520634358152186
510,25.757266741444866
511,25.561838152632546
512,25.601018131200682
513,25.773260449634176
514,24.369788832229535
515,24.82959422655785
516,21.17834058856988
517,25.03829324353006
518,25.03230645160419
519,23.89831299989956
520,24.888527001150237
521,25.66658311935296
522,25.44444317738932
523,25.415941906092208
524,24.79499159223059
525,25.31556054812614
526,24.959078491698662
527,25.197225662797575
528,25.683486243597972
529,23.826349477906668
530,24.661374685457346
531,24.4453835748698
532,25.859251964388363
533,23.67190260445717
534,25.802751232314645
535,25.467082676099828
536,24.31629927080146
537,25.522820841194665
538,24.474799261445067
539,24.581672996407065
540,24.702401905611637
541,23.651560090851895
542,25.498819916100242
543,23.510831746569373
544,25.322105314840908
545,23.742393284530806
546,25.092354591298427
547,25.403667969121386
548,24.910782585753275
549,25.098642718715585
550,26.07469474653439
551,25.183428624128375
552,24.492365550563512
553,25.81148496444884
554,24.18614220191368
555,25.08009548350923
556,25.23940985674927
557,23.250994115021186
558,25.98669995307648
559,25.61558489482575
560,23.44521197697654
561,24.9102209421807
562,25.475582662898148
563,23.218396351955278
564,24.912361368748822
565,24.9280406910013
566,24.84177995219381
567,24.07325949948939
568,23.47296090904605
569,25.09611547830708
570,25.3567095576883
571,25.16759864747964
572,25.507329865467206
573,25.00216348474652
574,24.74852573523237
575,25.996956254847152
576,22.979622628880474
577,25.37906843185759
578,25.115178695118384
579,24.70705658286097
580,24.336243274496468
581,23.20969178772582
582,24.777641076364286
583,25.220822452937824
584,25.04778052016372
585,24.72854876193811
586,25.577570395132614
587,24.186162241236502
588,23.40854107759966
589,24.92864920480038
590,24.3190953875293
591,25.388040543568977
592,24.333892440425295
593,21.881746121283086
594,24.64540669271775
595,24.228668101145825
596,23.21697785910575
597,25.926679181532847
598,24.42231253887113
599,24.991897344896717
600,23.030314291490633
601,14.23740245023273
602,13.839495413638389
603,13.084151765985796
604,10.157993946764165
605,8.412746878015597
606,16.96458020608302
607,17.824718630238596
608,11.599697425751948
609,14.349882503974907
610,9.71083683690482
611,13.942952223906387
612,14.96734003701886
613,11.321217329022225
614,11.72213960951833
615,13.119893548694014
616,13.058454213439681
617,15.275132409511535
618,11.26476579146228
619,12.765798113897684
620,13.753387656391888
621,7.853509648302439
622,10.028623815566368
623,12.479323428131545
624,12.293717624021998
625,9.913605688713078
626,12.434705924735686
627,11.82403435978057
628,13.929407416229669
629,10.492810784503192
630,10.778526310952754
631,12.544908890231065
632,14.24028911673164
633,12.8207376175019
634,12.178801457278912
635,13.472787100207366
636,15.321518372776941
637,8.374264205908673
638,13.747754573841151
639,10.273881031229806
640,12.893829920085874
641,13.69195131091499
642,13.647132731569497
643,15.737850218554794
644,11.092515068927495
645,8.476291312470465
646,11.64633630819661
647,11.607314723931077
648,14.887405695893175
649,12.59940421898635
650,14.592648302502909
651,14.377031082750209
652,11.289566863933912
653,14.036390333833925
654,14.375174301238694
655,12.895189079179996
656,11.944848282813233
657,13.834494660019638
658,14.05927716324743
659,12.118141404244497
660,10.540871068726132
661,9.620917051811976
662,13.6004437220213
663,14.141409503394629
664,14.466695686085943
665,14.0394652555609
666,15.21981584963419
667,13.08444842589657
668,13.391680136051313
669,14.409881977381106
670,9.49788082077865
671,13.590098395238586
672,14.251713642974835
673,14.204797758107338
674,10.081958671871268
675,14.255014346913443
676,11.605185854427393
677,16.042427300768892
678,13.587750502780942
679,9.54301974367361
680,16.713217796408237
681,14.17815548420904
682,14.016855721520882
683,14.445718583812358
684,15.10054272298411
685,9.241721519102512
686,11.210699567619788
687,12.623814533651279
688,13.586746968104185
689,14.019256851362412
690,10.515890656614966
691,9.476508855703674
692,13.840796060972869
693,14.06369234448784
694,9.431378313331424
695,13.700371743332532
696,14.382039621568557
697,14.093317362841345
698,11.530560028719227
699,13.567424338541455
700,11.256142009602462
701,13.189646520426457
702,17.822941297290317
703,15.620197339597873
704,16.745207860630828
705,14.103112030675723
706,12.525357897030972
707,13.355758079813997
708,15.410925271158488
709,16.05538456888561
710,16.94497798371004
711,12.626959450038925
712,16.500871332995608
713,18.944427945925028
714,13.736275884456212
715,16.89248084085408
716,15.398056752605632
717,15.941853146122025
718,18.791912384469118
719,17.176464824378098
720,18.733637492471203
721,14.573155782611474
722,17.729227610271128
723,18.609719708841318
724,14.513038031156492
725,15.663266144466872
726,13.752492701128217
727,14.9834187681734
728,14.665311714717195
729,18.59169582032079
730,18.464415039590996
731,15.117198264967637
732,18.242075238951987
733,18.877120104057543
734,15.508731556625357
735,17.590024927122535
736,17.074199636703632
737,18.151122503738566
738,14.848246808054116
739,17.963935329424103
740,15.26660201131686
741,14.326528560382085
742,17.41581399816213
743,17.31615154917649
744,16.62775569204563
745,16.22030145206935
746,15.696355314092045
747,11.81912628860898
748,15.00681202610179
749,17.47334758145912
750,15.074707928489998
751,14.72181842591449
752,16.83296262158854
753,16.94647464540792
754,18.596899131144752
755,16.26071490477333
756,16.55674546343229
757,13.521289150642133
758,16.598593229901663
759,18.570892399330464
760,14.94503542068003
761,18.555683352796787
762,16.347193351630324
763,12.97097271477316
764,15.265778744655561
765,18.686930166179703
766,18.656449038596097
767,8.23615812727181
768,16.432582563428124
769,14.90265645110251
770,18.321352712513253
771,12.415725709927695
772,17.55552677844044
773,16.828724023009652
774,17.088660257701147
775,14.736199738663602
776,13.803467783147097
777,15.570709177973715
778,14.166799961675078
779,16.84343043605409
780,17.201685068688832
781,14.09265381735029
782,18.87209897378536
783,17.25859153434099
784,12.555113505186975
785,11.648579158627998
786,15.95566541349133
787,17.287944674002127
788,16.78451048231037
789,13.460983391320157
790,17.23471740218648
791,12.91589108911164
792,16.422602828028932
793,16.52286103972028
794,16.117030056861406
795,18.176014390739564
796,14.187784445512875
797,16.82548076521267
798,15.402893865822838
799,16.716622809150202
800,13.766991240502358
801,19.611770968229393
802,19.413534858480038
803,18.198661449303906
804,21.44012651497134
805,20.9957788326152
806,23.271517615659253
807,20.82961514451004
808,19.761659508055427
809,18.08334789544722
810,18.931150585035848
811,21.608367367361684
812,20.101813914291068
813,19.270353689096492
814,18.499337396638424
815,16.281296650729363
816,18.380548728419765
817,19.316780761517517
818,18.872783264298086
819,19.670964667461377
820,21.65293395009616
821,18.98542573722524
822,18.95145341304167
823,17.643239602790686
824,20.926645145481213
825,17.140807830835822
826,19.676745239944815
827,20.792777029002938
828,18.42406313514666
829,17.522426511933045
830,18.690784281364397
831,21.265927103550965
832,20.753543550627427
833,17.902633401871324
834,20.067334179030457
835,19.13596729661452
836,18.03350331352454
837,20.841277673293064
838,19.484535780312946
839,19.600016630836397
840,19.18602588552089
841,17.79295188513688
842,22.152604818148003
843,20.215122570267624
844,18.99174383753116
845,19.11448092792507
846,21.363280835392512
847,20.817579206964663
848,20.75481888850892
849,19.314227310530917
850,18.848332336824203
851,21.86740405038595
852,20.31232948817644
853,19.560306010863528
854,20.629476321875032
855,18.801964465530915
856,20.470568316330105
857,19.534215336114105
858,19.77431917975067
859,19.997064529407556
860,19.713756091719585
861,19.440834395551352
862,18.101877053254672
863,18.031763047081288
864,20.22604433940304
865,20.266155395752765
866,19.649234727969574
867,18.19516353252552
868,19.87220779582868
869,19.761999297759495
870,19.836245438706428
871,21.528325649208448
872,18.977357273813134
873,19.824192491596193
874,18.128912669512335
875,18.93603305810912
876,18.63505206746511
877,17.637964943632955
878,19.65417977619317
879,19.972866839129413
880,19.08797871888789
881,19.804113803223746
882,19.677317622320665
883,18.58947849360519
884,19.658586711635117
885,21.478453719345424
886,20.200277704652862
887,17.95950368614585
888,21.00471593584701
889,18.657628327754363
890,20.032926854745927
891,18.420656953516804
892,18.591890889957266
893,20.83185738391895
894,18.08941479327473
895,18.27855255665832
896,19.70696239291552
897,20.036440900813158
898,17.99199684735584
899,20.44892504776864
900,18.197080112353827
901,10.896677518350883
902,7.405739215523297
903,9.400137554446024
904,6.628863835809864
905,7.928428306630644
906,7.1703979647077345
907,8.955393673157554
908,7.403745002451129
909,12.878550090233722
910,9.27076985656505
911,7.489050411661828
912,6.831977640363036
913,8.876971457086695
914,7.566021741096955
915,12.142751624755734
916,8.074867840552308
917,7.79898768322964
918,5.756019013354342
919,10.337812829336832
920,12.414191984438478
921,9.969179411409327
922,10.961250813402954
923,9.777034885657613
924,6.334912318081239
925,12.095490594851404
926,9.576314392477968
927,7.065714248498878
928,8.973974443173647
929,9.540059810329623
930,10.56980717743644
931,9.402566277446308
932,11.029487513949139
933,9.250400695478785
934,6.471834930045404
935,6.702721186294374
936,6.324597141993443
937,10.268567435732793
938,12.74292034521372
939,7.291573968348166
940,8.323414634604356
941,9.206783805942923
942,9.870157030394447
943,10.68077706071812
944,10.328010717855387
945,7.5620131651112406
946,9.121998877416644
947,10.492971654502869
948,9.334134111974397
949,12.407235628187813
950,12.026944081759682
951,10.627137402980859
952,11.768510476066329
953,10.574214491446046
954,9.360498889056675
955,6.175999973398494
956,12.137982304192743
957,9.64393816257677
958,9.587349241920062
959,10.67784030153038
960,8.28954447580417
961,10.127419320322172
962,7.765026016865407
963,7.7996874689006646
964,12.385959701451403
965,10.919958473181628
966,17.659816262341227
967,8.647689708276845
968,12.218535277040976
969,9.408994658409004
970,10.683519765437923
971,9.111972594132302
972,9.344746191263617
973,10.0197874595467
974,11.081189318197685
975,10.944480801918251
976,9.118841241225475
977,10.012829249465055
978,10.944081918289404
979,9.523389684905844
980,12.7674207001195
981,9.27475525610027
982,12.428386805084653
983,10.237723933590333
984,8.431809578449498
985,10.864891343254051
986,9.62543672591151
987,6.629019653857772
988,6.227575085936345
989,8.182342263623063
990,9.767331726538723
991,12.627022000697426
992,10.389890211535945
993,10.106680133514317
994,6.438333053181988
995,7.361586635113791
996,11.417373478819348
997,9.275046989079446
998,10.727983929467324
999,11.158527289922203
1000,8.599028512052806
